caseid,country,variable,value
46013_SLE,SLE,main_job_sector,Information and communication
46062_SLE,SLE,main_job_sector,Other services
46205_SLE,SLE,main_job_sector,Other services
46211_SLE,SLE,main_job_sector,Other services
46228_SLE,SLE,main_job_sector,Other services
46308_SLE,SLE,main_job_sector,Other services
46312_SLE,SLE,main_job_sector,Retail or Wholesale
46338_SLE,SLE,main_job_sector,Agriculture
46363_SLE,SLE,main_job_sector,Other services
46607_SLE,SLE,main_job_sector,Other services
46749_SLE,SLE,main_job_sector,Transportation and storage
46796_SLE,SLE,main_job_sector,Other services
46822_SLE,SLE,main_job_sector,Other services
46890_SLE,SLE,main_job_sector,Health
46943_SLE,SLE,main_job_sector,Other services
47063_SLE,SLE,main_job_sector,Retail or Wholesale
47092_SLE,SLE,main_job_sector,Agriculture
47201_SLE,SLE,main_job_sector,Agriculture
47254_SLE,SLE,main_job_sector,Other services
47414_SLE,SLE,main_job_sector,Other services
47420_SLE,SLE,main_job_sector,Accomodation and food services
47444_SLE,SLE,main_job_sector,Other services
47548_SLE,SLE,main_job_sector,Health
47673_SLE,SLE,main_job_sector,Manufacturing
47758_SLE,SLE,main_job_sector,Other services
47781_SLE,SLE,main_job_sector,Other services
Aa16_PHP,PHP,main_job_sector,W - Other informal work
Aa210_PHP,PHP,main_job_sector,J – Information and Communication
Aa229_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Aa243_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Aa263_PHP,PHP,main_job_sector,"M – Professional, scientific and technical services"
Aa274_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Aa304_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Aa332_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Aa349_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Aa351_PHP,PHP,main_job_sector,P – Education
Aa358_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Aa39_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Aa401_PHP,PHP,main_job_sector,J – Information and Communication
Aa403_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Aa411_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Aa470_PHP,PHP,main_job_sector,H – Transportation and Storage
Aa482_PHP,PHP,main_job_sector,G – Wholesale and retail trade; repair of motor vehicles and motorcycles
Aa487_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Aa511_PHP,PHP,main_job_sector,P – Education
Aa529_PHP,PHP,main_job_sector,F – Construction
Aa548_PHP,PHP,main_job_sector,J – Information and Communication
Aa552_PHP,PHP,main_job_sector,S – Other service activities
Aa60_PHP,PHP,main_job_sector,S – Other service activities
Da104_PHP,PHP,main_job_sector,S – Other service activities
Da123_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Da159_PHP,PHP,main_job_sector,J – Information and Communication
Da185_PHP,PHP,main_job_sector,H – Transportation and Storage
Da190_PHP,PHP,main_job_sector,F – Construction
Da225_PHP,PHP,main_job_sector,S – Other service activities
Da23_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Da239_PHP,PHP,main_job_sector,T- Street vendor
Da25_PHP,PHP,main_job_sector,C – Manufacturing
Da270_PHP,PHP,main_job_sector,V - Kasambahay
Da275_PHP,PHP,main_job_sector,J – Information and Communication
Da293_PHP,PHP,main_job_sector,J – Information and Communication
Da32_PHP,PHP,main_job_sector,Q – Human health and social work activities
Da378_PHP,PHP,main_job_sector,V - Kasambahay
Da386_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Da418_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Da433_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Da443_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Da474_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Da538_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Da547_PHP,PHP,main_job_sector,"M – Professional, scientific and technical services"
Da551_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Da557_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Da56_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Da585_PHP,PHP,main_job_sector,J – Information and Communication
Da586_PHP,PHP,main_job_sector,V - Kasambahay
Da66_PHP,PHP,main_job_sector,T- Street vendor
Ge207_PHP,PHP,main_job_sector,P – Education
Ge208_PHP,PHP,main_job_sector,K – Financial and insurance activities
Ge220_PHP,PHP,main_job_sector,H – Transportation and Storage
Ge231_PHP,PHP,main_job_sector,N – Administrative and support service activities
Ge239_PHP,PHP,main_job_sector,"D – Electricity, gas, steam and air-conditioning supply"
Ge246_PHP,PHP,main_job_sector,G – Wholesale and retail trade; repair of motor vehicles and motorcycles
Ge270_PHP,PHP,main_job_sector,F – Construction
Ge280_PHP,PHP,main_job_sector,N – Administrative and support service activities
Ge283_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Ge303_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Ge313_PHP,PHP,main_job_sector,N – Administrative and support service activities
Ge502_PHP,PHP,main_job_sector,C – Manufacturing
Ge530_PHP,PHP,main_job_sector,"M – Professional, scientific and technical services"
Ge555_PHP,PHP,main_job_sector,P – Education
Ge559_PHP,PHP,main_job_sector,Q – Human health and social work activities
Ge578_PHP,PHP,main_job_sector,Q – Human health and social work activities
Ge96_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Gi112_PHP,PHP,main_job_sector,S – Other service activities
Gi13_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Gi132_PHP,PHP,main_job_sector,W - Other informal work
Gi142_PHP,PHP,main_job_sector,N – Administrative and support service activities
Gi146_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Gi147_PHP,PHP,main_job_sector,H – Transportation and Storage
Gi152_PHP,PHP,main_job_sector,S – Other service activities
Gi17_PHP,PHP,main_job_sector,T- Street vendor
Gi177_PHP,PHP,main_job_sector,P – Education
Gi182_PHP,PHP,main_job_sector,W - Other informal work
Gi185_PHP,PHP,main_job_sector,S – Other service activities
Gi198_PHP,PHP,main_job_sector,W - Other informal work
Gi229_PHP,PHP,main_job_sector,T- Street vendor
Gi279_PHP,PHP,main_job_sector,W - Other informal work
Gi30_PHP,PHP,main_job_sector,J – Information and Communication
Gi311_PHP,PHP,main_job_sector,S – Other service activities
Gi347_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Gi361_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Gi368_PHP,PHP,main_job_sector,V - Kasambahay
Gi376_PHP,PHP,main_job_sector,P – Education
Gi380_PHP,PHP,main_job_sector,N – Administrative and support service activities
Gi389_PHP,PHP,main_job_sector,Q – Human health and social work activities
Gi548_PHP,PHP,main_job_sector,S – Other service activities
Gi557_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Gi76_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Gi81_PHP,PHP,main_job_sector,S – Other service activities
Gi96_PHP,PHP,main_job_sector,V - Kasambahay
Iu100_PHP,PHP,main_job_sector,J – Information and Communication
Iu112_PHP,PHP,main_job_sector,S – Other service activities
Iu116_PHP,PHP,main_job_sector,T- Street vendor
Iu187_PHP,PHP,main_job_sector,C – Manufacturing
Iu190_PHP,PHP,main_job_sector,T- Street vendor
Iu204_PHP,PHP,main_job_sector,C – Manufacturing
Iu225_PHP,PHP,main_job_sector,S – Other service activities
Iu230_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Iu240_PHP,PHP,main_job_sector,N – Administrative and support service activities
Iu244_PHP,PHP,main_job_sector,H – Transportation and Storage
Iu303_PHP,PHP,main_job_sector,P – Education
Iu312_PHP,PHP,main_job_sector,S – Other service activities
Iu324_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Iu33_PHP,PHP,main_job_sector,J – Information and Communication
Iu336_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Iu342_PHP,PHP,main_job_sector,F – Construction
Iu350_PHP,PHP,main_job_sector,G – Wholesale and retail trade; repair of motor vehicles and motorcycles
Iu351_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Iu355_PHP,PHP,main_job_sector,F – Construction
Iu362_PHP,PHP,main_job_sector,J – Information and Communication
Iu483_PHP,PHP,main_job_sector,F – Construction
Iu489_PHP,PHP,main_job_sector,V - Kasambahay
Iu516_PHP,PHP,main_job_sector,V - Kasambahay
Iu525_PHP,PHP,main_job_sector,C – Manufacturing
Iu54_PHP,PHP,main_job_sector,F – Construction
Iu542_PHP,PHP,main_job_sector,V - Kasambahay
Iu545_PHP,PHP,main_job_sector,P – Education
Iu555_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Iu564_PHP,PHP,main_job_sector,V - Kasambahay
Iu599_PHP,PHP,main_job_sector,S – Other service activities
Iu79_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Iu98_PHP,PHP,main_job_sector,P – Education
Jn116_PHP,PHP,main_job_sector,C – Manufacturing
Jn137_PHP,PHP,main_job_sector,"E – Water supply, sewerage, waste management and remediation activities"
Jn177_PHP,PHP,main_job_sector,J – Information and Communication
Jn190_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Jn233_PHP,PHP,main_job_sector,T- Street vendor
Jn238_PHP,PHP,main_job_sector,J – Information and Communication
Jn251_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Jn263_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Jn264_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Jn265_PHP,PHP,main_job_sector,K – Financial and insurance activities
Jn282_PHP,PHP,main_job_sector,V - Kasambahay
Jn291_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Jn307_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Jn316_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Jn319_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Jn355_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Jn375_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Jn390_PHP,PHP,main_job_sector,"M – Professional, scientific and technical services"
Jn392_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Jn393_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Jn40_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Jn421_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Jn422_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Jn44_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Jn54_PHP,PHP,main_job_sector,J – Information and Communication
Kh101_PHP,PHP,main_job_sector,N – Administrative and support service activities
Kh114_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kh119_PHP,PHP,main_job_sector,K – Financial and insurance activities
Kh133_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kh169_PHP,PHP,main_job_sector,Q – Human health and social work activities
Kh186_PHP,PHP,main_job_sector,F – Construction
Kh190_PHP,PHP,main_job_sector,W - Other informal work
Kh216_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Kh226_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kh241_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Kh249_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kh264_PHP,PHP,main_job_sector,Q – Human health and social work activities
Kh292_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Kh31_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Kh364_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kh368_PHP,PHP,main_job_sector,P – Education
Kh399_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kh402_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kh415_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kh419_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kh422_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kh431_PHP,PHP,main_job_sector,N – Administrative and support service activities
Kh495_PHP,PHP,main_job_sector,"R – Arts, entertainment and recreation"
Kh51_PHP,PHP,main_job_sector,P – Education
Kh514_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kh523_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kh539_PHP,PHP,main_job_sector,H – Transportation and Storage
Kh56_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kh567_PHP,PHP,main_job_sector,N – Administrative and support service activities
Kh575_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kh92_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Kl107_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kl108_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kl110_PHP,PHP,main_job_sector,V - Kasambahay
Kl119_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Kl126_PHP,PHP,main_job_sector,T- Street vendor
Kl141_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kl159_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kl179_PHP,PHP,main_job_sector,B – Mining and Quarrying
Kl189_PHP,PHP,main_job_sector,V - Kasambahay
Kl237_PHP,PHP,main_job_sector,F – Construction
Kl243_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kl25_PHP,PHP,main_job_sector,G – Wholesale and retail trade; repair of motor vehicles and motorcycles
Kl253_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kl259_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kl278_PHP,PHP,main_job_sector,J – Information and Communication
Kl291_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kl307_PHP,PHP,main_job_sector,F – Construction
Kl312_PHP,PHP,main_job_sector,T- Street vendor
Kl334_PHP,PHP,main_job_sector,F – Construction
Kl340_PHP,PHP,main_job_sector,"A - Agriculture, forestry and fishing"
Kl346_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kl368_PHP,PHP,main_job_sector,"R – Arts, entertainment and recreation"
Kl379_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Kl391_PHP,PHP,main_job_sector,V - Kasambahay
Kl395_PHP,PHP,main_job_sector,C – Manufacturing
Kl425_PHP,PHP,main_job_sector,J – Information and Communication
Kl433_PHP,PHP,main_job_sector,S – Other service activities
Kl438_PHP,PHP,main_job_sector,"D – Electricity, gas, steam and air-conditioning supply"
Kl524_PHP,PHP,main_job_sector,K – Financial and insurance activities
Kl532_PHP,PHP,main_job_sector,"D – Electricity, gas, steam and air-conditioning supply"
Kl538_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kl557_PHP,PHP,main_job_sector,Q – Human health and social work activities
Kl558_PHP,PHP,main_job_sector,S – Other service activities
Kl578_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kl61_PHP,PHP,main_job_sector,P – Education
Kl75_PHP,PHP,main_job_sector,S – Other service activities
Kl89_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kn10_PHP,PHP,main_job_sector,F – Construction
Kn100_PHP,PHP,main_job_sector,Q – Human health and social work activities
Kn102_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kn143_PHP,PHP,main_job_sector,P – Education
Kn153_PHP,PHP,main_job_sector,W - Other informal work
Kn163_PHP,PHP,main_job_sector,W - Other informal work
Kn176_PHP,PHP,main_job_sector,V - Kasambahay
Kn182_PHP,PHP,main_job_sector,W - Other informal work
Kn184_PHP,PHP,main_job_sector,S – Other service activities
Kn203_PHP,PHP,main_job_sector,W - Other informal work
Kn272_PHP,PHP,main_job_sector,K – Financial and insurance activities
Kn278_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kn300_PHP,PHP,main_job_sector,W - Other informal work
Kn356_PHP,PHP,main_job_sector,I – Accommodation and food service activities
Kn379_PHP,PHP,main_job_sector,W - Other informal work
Kn39_PHP,PHP,main_job_sector,P – Education
Kn410_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kn430_PHP,PHP,main_job_sector,F – Construction
Kn439_PHP,PHP,main_job_sector,S – Other service activities
Kn469_PHP,PHP,main_job_sector,"R – Arts, entertainment and recreation"
Kn474_PHP,PHP,main_job_sector,W - Other informal work
Kn477_PHP,PHP,main_job_sector,W - Other informal work
Kn479_PHP,PHP,main_job_sector,V - Kasambahay
Kn485_PHP,PHP,main_job_sector,W - Other informal work
Kn542_PHP,PHP,main_job_sector,V - Kasambahay
Kn552_PHP,PHP,main_job_sector,O – Public administrative and defense; compulsory social security
Kn93_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kt111_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kt113_PHP,PHP,main_job_sector,"E – Water supply, sewerage, waste management and remediation activities"
Kt127_PHP,PHP,main_job_sector,T- Street vendor
Kt152_PHP,PHP,main_job_sector,"M – Professional, scientific and technical services"
Kt156_PHP,PHP,main_job_sector,U - Micro-entrpreneurs
Kt158_PHP,PHP,main_job_sector,V - Kasambahay
Kt163_PHP,PHP,main_job_sector,V - Kasambahay
Kt167_PHP,PHP,main_job_sector,G – Wholesale and retail trade; repair of motor vehicles and motorcycles
Kt169_PHP,PHP,main_job_sector,I – Accommodation and food service activities
